time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
13:47:42:104,0.2314,3.4682,2.0710,4.046
13:47:42:116,-0.2198,3.0544,1.9622,3.637
13:47:42:121,-0.5487,3.4661,1.5733,3.846
13:47:42:134,-0.5114,3.0030,0.4039,3.073
13:47:42:141,-0.0046,1.2796,-0.4083,1.343
13:47:42:157,0.1654,-0.7915,-0.9007,1.210
13:47:42:161,-0.0514,-1.1396,-0.9689,1.497
13:47:42:173,-0.3395,-1.5959,-0.9339,1.880
13:47:42:181,-0.5430,-2.0069,-0.7237,2.201
13:47:42:195,-0.6357,-1.9046,-0.4493,2.058
13:47:42:201,-0.7468,-1.6559,-0.5446,1.896
13:47:42:210,-0.7009,-0.2887,-0.1333,0.770
13:47:42:220,-1.2886,-0.3191,-0.6702,1.487
13:47:42:235,-2.2845,-0.0200,-1.6705,2.830
13:47:42:241,-4.9146,-0.1248,-2.1133,5.351
13:47:42:255,-9.5353,-0.1025,-2.3810,9.829
13:47:42:262,-9.0843,-0.2235,-2.3534,9.387
13:47:42:275,-1.3827,-0.7660,-2.2050,2.713
13:47:42:281,-0.7102,-0.6139,-2.4666,2.639
13:47:42:291,-0.6194,-0.2786,-2.3904,2.485
13:47:42:301,-0.8824,-0.3668,-2.1521,2.355
13:47:42:318,-0.7946,-0.5431,-0.8053,1.255
13:47:42:321,-0.5225,-0.3775,-0.5756,0.864
13:47:42:332,-0.1358,-0.2046,-0.0734,0.256
13:47:42:341,0.3668,-0.1369,-0.3384,0.517
13:47:42:356,0.3918,-0.2828,-1.2349,1.326
13:47:42:362,0.5282,-0.2698,-1.9182,2.008
13:47:42:372,0.7125,-0.3926,-2.7853,2.902
13:47:42:381,1.0268,-0.4817,-2.8685,3.085
13:47:42:396,1.1707,-0.7878,-1.7614,2.257
13:47:42:401,1.1363,-0.9381,-1.3882,2.024
13:47:42:412,0.6223,-1.3483,-1.0958,1.846
13:47:42:422,0.0561,-1.7385,-1.1860,2.105
13:47:42:436,-0.6456,-2.1898,-1.5958,2.785
13:47:42:441,-0.4584,-2.1077,-1.8996,2.874
13:47:42:453,-0.9023,-2.1169,-2.4673,3.374
13:47:42:462,-1.0913,-2.2121,-2.6744,3.638
13:47:42:476,-1.5318,-2.4904,-2.4306,3.802
13:47:42:483,-1.5928,-2.6686,-2.2974,3.865
13:47:42:492,-1.4340,-2.8271,-1.7807,3.636
13:47:42:502,-1.0557,-2.8005,-1.2075,3.227
13:47:42:521,-0.5514,-2.5488,-0.8338,2.738
13:47:42:523,-0.4673,-2.3976,-0.7854,2.566
13:47:42:532,-0.3720,-1.9608,-0.4873,2.054
13:47:42:542,-0.1848,-1.2482,-0.1047,1.266
13:47:42:557,-0.2526,0.6241,1.6839,1.814
13:47:42:561,0.1507,1.1446,2.2090,2.492
13:47:42:572,0.9598,1.9384,1.9934,2.941
13:47:42:583,1.8131,2.7213,1.8162,3.741
13:47:42:595,4.0931,3.5782,4.4084,6.999
13:47:42:602,5.3945,3.5427,5.6124,8.553
13:47:42:612,6.6371,2.7716,5.6122,9.123
13:47:42:621,5.7282,1.3429,4.3210,7.300
13:47:42:637,5.7264,1.3796,4.2226,7.247
13:47:42:641,0.3797,0.5639,3.6375,3.700
13:47:42:654,-0.6740,1.5968,3.6867,4.074
13:47:42:662,-1.3105,4.0428,4.7776,6.394
13:47:42:676,-5.4657,3.9171,2.0050,7.017
13:47:42:681,-6.5393,2.7207,-0.5550,7.104
13:47:42:691,-7.8762,0.3016,-4.5086,9.080
13:47:42:702,-8.6486,-1.4662,-5.9955,10.625
13:47:42:716,-7.0054,-1.8189,-6.4096,9.668
13:47:42:725,-6.3753,-1.7526,-5.9565,8.899
13:47:42:734,-5.2321,-2.2493,-5.0360,7.602
13:47:42:742,-4.0032,-3.0488,-4.2181,6.566
13:47:42:757,-0.8542,-0.9740,-2.2028,2.556
13:47:42:761,0.0730,-0.5144,-1.2730,1.375
13:47:42:771,0.4893,-1.0628,-1.8495,2.189
13:47:42:782,0.0834,-1.9437,-2.9361,3.522
13:47:42:796,-1.4099,-1.9737,-3.5940,4.336
13:47:42:802,-1.8579,-1.2324,-3.5412,4.185
13:47:42:812,-2.3321,0.9745,-3.2166,4.091
13:47:42:821,-1.8062,3.0842,-3.1376,4.756
13:47:42:835,-0.3372,4.0439,-2.8576,4.963
13:47:42:843,-0.1602,3.0895,-2.7632,4.148
13:47:42:857,0.2592,1.0892,-2.4899,2.730
13:47:42:862,0.8639,-0.1205,-2.1843,2.352
13:47:42:876,2.8714,1.0928,-2.1169,3.731
13:47:42:883,3.4520,1.6097,-2.0623,4.331
13:47:42:891,4.6114,1.9663,-2.0605,5.420
13:47:42:902,5.0921,1.1807,-1.9668,5.585
13:47:42:920,4.4825,-0.1923,-1.8832,4.866
13:47:42:922,3.9113,-0.3678,-1.7270,4.291
13:47:42:934,3.1964,-0.2174,-1.5676,3.567
13:47:42:941,2.5930,-0.1046,-1.3149,2.909
13:47:42:956,2.5912,-0.8741,-0.8865,2.875
13:47:42:962,2.7380,-1.1016,-0.6681,3.026
13:47:42:973,3.0593,-0.9697,-0.3850,3.232
13:47:42:981,2.5143,-0.6082,-0.1181,2.590
13:47:42:996,1.4925,-0.7739,0.0093,1.681
13:47:43:002,1.1971,-0.8185,0.0932,1.453
13:47:43:012,0.9117,-0.6425,0.1492,1.125
13:47:43:022,0.6762,-0.5049,0.1404,0.856
13:47:43:037,0.2732,-0.5174,0.0291,0.586
13:47:43:041,0.1124,-0.5357,0.0638,0.551
13:47:43:054,-0.1777,-0.4660,0.0454,0.501
13:47:43:062,-0.4364,-0.4161,0.0349,0.604
13:47:43:076,-0.7497,-0.4959,0.0614,0.901
13:47:43:083,-0.8516,-0.5883,0.1162,1.042
13:47:43:092,-1.0536,-0.7197,0.1813,1.289
13:47:43:102,-1.1251,-0.7926,0.2458,1.398
13:47:43:116,-1.1149,-0.7019,0.3113,1.354
13:47:43:122,-1.1165,-0.6225,0.3729,1.332
13:47:43:132,-1.0261,-0.4874,0.3947,1.203
13:47:43:141,-0.8094,-0.3850,0.3959,0.980
13:47:43:157,-0.5875,-0.2532,0.3653,0.737
13:47:43:162,-0.5024,-0.2184,0.3881,0.671
13:47:43:172,-0.2803,-0.2326,0.4234,0.559
13:47:43:182,-0.0292,-0.3244,0.4790,0.579
13:47:43:196,0.3551,-0.1828,0.4794,0.624
13:47:43:202,0.4980,-0.0185,0.4315,0.659
13:47:43:212,0.6584,0.1826,0.2889,0.742
13:47:43:221,0.9696,0.3409,0.1552,1.039
13:47:43:235,1.5230,0.4072,-0.0043,1.577
13:47:43:242,1.8101,0.3686,-0.0183,1.847
13:47:43:253,2.2397,0.4355,-0.0058,2.282
13:47:43:261,2.5769,0.7183,0.0276,2.675
13:47:43:276,2.8813,1.1314,0.1819,3.101
13:47:43:281,2.9470,1.1509,0.3325,3.181
13:47:43:292,3.1006,0.7508,0.6828,3.262
13:47:43:301,3.2211,0.2470,0.9111,3.357
13:47:43:316,2.2296,1.3951,0.4244,2.664
13:47:43:322,2.0256,2.3185,-0.1266,3.081
13:47:43:331,1.5328,2.9950,-0.8609,3.473
13:47:43:341,0.8222,2.1499,-0.7849,2.432
13:47:43:356,0.1293,1.2109,-0.6659,1.388
13:47:43:361,0.0414,0.7801,-0.7117,1.057
13:47:43:371,-0.0442,0.1309,-0.6594,0.674
13:47:43:382,-0.0108,-0.1124,-0.6787,0.688
13:47:43:396,-0.0533,0.0572,-0.7763,0.780
13:47:43:401,-0.0387,0.0186,-0.7983,0.799
13:47:43:411,-0.1140,-0.3370,-0.5812,0.681
13:47:43:421,-0.2996,1.4265,-0.2150,1.473
13:47:43:436,-0.7900,0.1248,1.3303,1.552
13:47:43:441,-0.7376,-0.6605,0.8607,1.312
13:47:43:453,-1.7166,-0.7501,0.6340,1.978
13:47:43:461,-5.6789,-0.0898,0.7251,5.726
13:47:43:476,-9.2493,1.1415,0.2992,9.324
13:47:43:481,-7.6852,1.0692,-0.0134,7.759
13:47:43:491,-4.4893,0.6845,-0.1635,4.544
13:47:43:501,-3.4752,0.1212,0.0881,3.478
13:47:43:518,-2.8534,0.3501,-0.3928,2.902
13:47:43:521,-2.4412,0.7755,-1.0114,2.754
13:47:43:531,-1.1819,1.4812,-2.3974,3.056
13:47:43:541,-0.4528,1.7155,-3.4836,3.909
13:47:43:555,0.2423,1.8484,-3.5541,4.013
13:47:43:561,0.0250,2.1759,-3.3888,4.027
13:47:43:572,-0.3420,2.3454,-3.7714,4.454
13:47:43:581,-0.2926,2.4064,-4.1076,4.770
13:47:43:596,-0.8557,1.6873,-4.1176,4.531
13:47:43:602,-1.1346,1.2873,-4.0947,4.440
13:47:43:611,-1.5564,0.1174,-3.9786,4.274
13:47:43:621,-1.7375,-0.8610,-3.6641,4.146
13:47:43:636,-1.8134,-1.4110,-3.0162,3.792
13:47:43:641,-2.2232,-1.7718,-3.0160,4.145
13:47:43:653,-2.3600,-2.5188,-3.0205,4.587
13:47:43:662,-2.1790,-2.9632,-2.9697,4.727
13:47:43:675,-1.6723,-3.1727,-2.3552,4.291
13:47:43:683,-1.4073,-3.0502,-2.1011,3.962
13:47:43:691,-0.8266,-2.7409,-1.6167,3.288
13:47:43:702,-0.3334,-2.3809,-0.8994,2.567
13:47:43:717,0.4139,-1.7967,0.1611,1.851
13:47:43:721,0.6404,-1.5096,0.5887,1.742
13:47:43:733,0.9012,-1.1019,1.0009,1.740
13:47:43:743,1.1585,-0.9604,1.0084,1.811
13:47:43:756,1.4491,-1.0525,0.5595,1.876
13:47:43:761,1.5163,-1.1421,0.2427,1.914
13:47:43:771,1.6359,-1.3361,-0.3342,2.138
13:47:43:783,1.6438,-1.4971,-0.7719,2.354
13:47:43:795,1.4110,-1.6290,-1.1237,2.431
13:47:43:801,1.2168,-1.6351,-1.1682,2.349
13:47:43:811,0.8208,-1.6890,-1.1792,2.217
13:47:43:821,0.5263,-1.7484,-1.0898,2.126
13:47:43:836,0.1256,-1.7143,-0.9320,1.955
13:47:43:841,-0.0126,-1.6775,-0.9124,1.910
13:47:43:853,-0.2139,-1.5615,-0.7627,1.751
13:47:43:863,-0.4546,-1.4174,-0.4175,1.546
13:47:43:876,-0.8472,-1.2290,0.1138,1.497
13:47:43:881,-1.1469,-1.2340,0.2691,1.706
13:47:43:891,-1.5147,-1.2418,0.4135,2.002
13:47:43:901,-1.8843,-1.2849,0.7010,2.386
13:47:43:917,-1.8025,-1.5221,1.1331,2.617
13:47:43:923,-1.4569,-1.7375,0.9062,2.442
13:47:43:932,-0.8830,-2.1819,0.0432,2.354
13:47:43:941,-1.0388,-2.2170,-2.1895,3.285
13:47:43:955,-3.7586,4.5966,-4.0623,7.194
13:47:43:961,-5.5139,8.1209,1.6651,9.956
13:47:43:972,-2.7186,14.5630,13.9699,20.363
13:47:43:985,1.0359,16.5128,12.8906,20.974
13:47:43:996,1.5994,4.1814,-3.3402,5.586
13:47:44:001,1.0193,0.6647,-6.6991,6.809
13:47:44:011,0.2177,-4.2380,-9.4057,10.319
13:47:44:021,0.2799,-7.0410,-10.1304,12.340
13:47:44:036,-0.3490,-9.1978,-7.9832,12.184
13:47:44:041,-1.0797,-8.7434,-4.4743,9.881
13:47:44:053,-1.2837,-6.1484,2.0534,6.608
13:47:44:061,-0.0872,-2.2188,2.3526,3.235
13:47:44:075,0.6633,3.8573,-0.0573,3.914
13:47:44:081,0.6412,6.1821,-0.3772,6.227
13:47:44:092,0.2227,7.6313,-0.4580,7.648
13:47:44:101,-0.1075,6.5652,-0.6199,6.595
13:47:44:117,0.3891,2.8835,-2.3796,3.759
13:47:44:121,0.6478,1.6430,-2.8264,3.333
13:47:44:134,0.7563,-0.1490,-2.6066,2.718
13:47:44:141,0.3718,-1.1030,-1.5196,1.914
13:47:44:156,-0.3728,-0.8140,-0.5777,1.065
13:47:44:162,-0.4651,-0.1613,-0.1782,0.524
13:47:44:173,-0.2172,0.9229,0.2076,0.971
13:47:44:181,0.0376,1.6373,0.1025,1.641
13:47:44:195,0.3578,2.0379,-1.0907,2.339
13:47:44:201,0.2834,1.9471,-1.5699,2.517
13:47:44:211,0.2479,1.6446,-2.1446,2.714
13:47:44:222,0.3604,1.3829,-2.1562,2.587
13:47:44:236,0.3108,1.0926,-1.6447,1.999
13:47:44:241,0.2633,0.9532,-1.2375,1.584
13:47:44:253,0.1035,0.7405,-0.5864,0.950
13:47:44:261,0.0659,0.4999,-0.1915,0.539
13:47:44:275,0.1955,0.2765,0.1329,0.364
13:47:44:282,0.1010,0.1133,0.1233,0.196
13:47:44:292,0.1005,0.0731,0.0183,0.126
13:47:44:301,0.2179,0.2223,-0.1137,0.331
13:47:44:316,0.7331,0.5581,-0.2677,0.959
13:47:44:321,1.0025,0.6058,-0.2944,1.208
13:47:44:332,1.2331,0.6804,-0.3676,1.456
13:47:44:342,1.4257,0.7970,-0.5591,1.726
13:47:44:356,1.2806,0.3130,-0.5480,1.428
13:47:44:361,1.3286,0.1960,-0.4681,1.422
13:47:44:371,1.2481,-0.0190,-0.4825,1.338
13:47:44:382,1.2373,-0.1720,-0.5723,1.374
13:47:44:395,1.0057,-0.2873,-0.2671,1.080
13:47:44:402,0.8800,-0.3231,-0.1960,0.958
13:47:44:413,0.8081,-0.3219,-0.4235,0.967
13:47:44:421,0.7281,-0.2594,-0.6508,1.010
13:47:44:437,0.8235,-0.2192,-0.8404,1.197
13:47:44:442,0.9521,-0.3038,-1.0554,1.453
13:47:44:451,1.0164,-0.4499,-1.4080,1.794
13:47:44:461,1.1416,-0.5719,-1.4593,1.939
13:47:44:476,1.1218,-0.8939,-0.9133,1.700
13:47:44:481,1.0846,-0.9271,-0.8220,1.647
13:47:44:491,0.5988,-0.9613,-0.8660,1.426
13:47:44:501,-0.2714,-0.2716,-0.9484,1.023
13:47:44:519,-0.7063,1.1642,-0.2885,1.392
13:47:44:522,-0.6139,1.4113,-0.1860,1.550
13:47:44:534,-0.1545,0.7700,-0.9816,1.257
13:47:44:542,-0.2612,-0.5089,-1.5713,1.672
13:47:44:556,-1.1043,-1.3193,-0.7055,1.859
13:47:44:561,-1.0810,-1.3120,-0.2558,1.719
13:47:44:571,-1.0383,-1.2338,-0.2922,1.639
13:47:44:582,-1.2046,-1.0851,0.5879,1.725
13:47:44:596,-1.3483,-0.7753,0.4616,1.622
13:47:44:601,-1.4780,-0.7008,0.0903,1.638
13:47:44:611,-1.4434,-0.4308,-0.5531,1.605
13:47:44:622,-1.3477,-0.0385,-0.7324,1.534
13:47:44:637,-1.3426,0.2765,-0.5628,1.482
13:47:44:641,-1.1511,0.2971,-0.5232,1.299
13:47:44:653,-0.8975,0.1908,-0.5302,1.060
13:47:44:661,-0.9506,0.1753,-0.4539,1.068
13:47:44:677,-0.9306,0.4544,-0.0696,1.038
13:47:44:681,-0.9209,0.6162,0.0285,1.108
13:47:44:692,-0.9170,0.6657,-0.0975,1.137
13:47:44:703,-1.1661,0.5004,-0.0995,1.273
13:47:44:719,-1.2872,0.2396,0.0270,1.310
13:47:44:722,-1.2854,0.3287,-0.0793,1.329
13:47:44:735,-1.3220,0.3753,-0.0090,1.374
13:47:44:741,-1.3195,0.4291,-0.0819,1.390
13:47:44:756,-1.1757,0.6090,0.0061,1.324
13:47:44:762,-1.1497,0.5987,-0.0164,1.296
13:47:44:772,-1.0211,0.6593,-0.0413,1.216
13:47:44:781,-0.9241,0.6448,0.0102,1.127
13:47:44:797,-0.8449,0.5433,-0.0470,1.006
13:47:44:801,-0.8061,0.5676,-0.0412,0.987
13:47:44:812,-0.7501,0.5856,0.0662,0.954
13:47:44:822,-0.8649,0.6019,0.2531,1.084
13:47:44:837,-0.8025,0.6001,-0.1479,1.013
13:47:44:841,-0.7355,0.5678,-0.2118,0.953
13:47:44:853,-0.6791,0.5282,-0.2628,0.900
13:47:44:861,-0.5391,0.4489,-0.5382,0.884
13:47:44:876,-0.5979,0.5413,-0.2573,0.847
13:47:44:883,-0.5808,0.6273,-0.1640,0.870
13:47:44:892,-0.5611,0.6628,-0.1253,0.877
13:47:44:902,-0.5168,0.6659,-0.0561,0.845
13:47:44:917,-0.3759,0.5351,0.0131,0.654
13:47:44:921,-0.2647,0.5135,0.1013,0.586
13:47:44:935,-0.3416,0.8564,1.2332,1.540
13:47:44:942,0.1331,0.6187,-0.0989,0.641
13:47:44:956,-0.0979,0.6247,-0.3751,0.735
13:47:44:962,-0.1994,0.6793,-0.6759,0.979
13:47:44:972,-0.4675,0.5335,-1.0278,1.249
13:47:44:981,-0.7603,0.6715,-0.4121,1.095
13:47:44:995,-0.8847,0.7834,-0.1440,1.190
13:47:45:002,-0.8669,0.7856,-0.1459,1.179
13:47:45:012,-0.9155,0.7764,-0.1626,1.211
13:47:45:022,-0.8911,0.7211,-0.1764,1.160
13:47:45:036,-0.8068,0.6366,-0.0713,1.030
13:47:45:042,-0.7378,0.5857,-0.0662,0.944
13:47:45:054,-0.6628,0.5130,-0.0511,0.840
13:47:45:062,-0.5820,0.3994,-0.0527,0.708
13:47:45:076,-0.4931,0.2762,-0.0686,0.569
13:47:45:083,-0.4939,0.2149,-0.0649,0.543
13:47:45:093,-0.3952,0.0813,-0.0534,0.407
13:47:45:102,-0.3094,-0.0408,0.0019,0.312
13:47:45:118,-0.2243,-0.0887,0.0076,0.241
13:47:45:121,-0.1902,-0.0931,-0.0390,0.215
13:47:45:133,-0.1574,-0.1114,-0.0688,0.205
13:47:45:142,-0.1300,-0.1553,-0.0839,0.219
13:47:45:156,-0.1590,-0.2602,-0.2000,0.365
13:47:45:161,-0.1909,-0.2988,-0.2659,0.443
13:47:45:171,-0.1629,-0.4220,-0.2762,0.530
13:47:45:181,-0.1183,-0.5530,-0.2789,0.631
13:47:45:196,0.0073,-0.6848,-0.2625,0.733
13:47:45:201,0.0365,-0.7333,-0.2630,0.780
13:47:45:211,0.0872,-0.7101,-0.2777,0.767
13:47:45:220,0.1615,-0.6800,-0.2543,0.744
13:47:45:235,0.2227,-0.5952,-0.3009,0.703
13:47:45:240,0.1389,-0.5873,-0.3389,0.692
13:47:45:251,0.1621,-0.5889,-0.3775,0.718
13:47:45:261,0.0869,-0.5947,-0.4213,0.734
13:47:45:276,0.0093,-0.5947,-0.4418,0.741
13:47:45:281,-0.0114,-0.6032,-0.4082,0.728
13:47:45:291,0.0320,-0.5102,-0.4713,0.695
13:47:45:303,0.1373,-0.5291,-0.5015,0.742
13:47:45:317,0.2164,-0.5460,-0.4585,0.745
13:47:45:321,0.2349,-0.5670,-0.4422,0.756
13:47:45:334,0.1588,-0.5112,-0.4119,0.675
13:47:45:341,0.1074,-0.4535,-0.3653,0.592
13:47:45:356,0.0037,-0.2989,-0.3383,0.451
13:47:45:361,-0.0781,-0.2747,-0.3381,0.443
13:47:45:373,-0.1787,-0.1220,-0.3863,0.443
13:47:45:387,-0.2471,-0.0516,-0.4465,0.513
13:47:45:395,-0.3963,-0.0547,-0.4898,0.632
13:47:45:402,-0.3048,-0.0506,-0.5030,0.590
13:47:45:411,-0.5124,-0.0874,-0.5251,0.739
13:47:45:422,-0.1296,0.3744,0.7037,0.808
13:47:45:436,-0.2728,-0.1864,-1.1035,1.152
13:47:45:441,-0.2661,-0.1994,-1.1247,1.173
13:47:45:452,-0.1868,-0.0055,-0.7326,0.756
13:47:45:462,-0.2295,0.1420,-0.4054,0.487
13:47:45:476,-0.3224,0.2481,-0.3357,0.527
13:47:45:481,-0.3782,0.3721,-0.2679,0.594
13:47:45:492,-0.4620,0.5181,-0.1966,0.722
13:47:45:501,-0.6655,0.6129,-0.1608,0.919
13:47:45:517,-0.5647,1.2315,0.9060,1.630
13:47:45:522,-0.7460,0.8502,-0.1513,1.141
13:47:45:534,-0.6711,0.6729,-0.3471,1.012
13:47:45:541,-0.6836,0.7855,-0.6287,1.216
13:47:45:556,-0.6340,0.9545,-0.5936,1.291
13:47:45:562,-0.5687,0.9328,-0.4461,1.180
13:47:45:571,-0.4559,0.7339,-0.2728,0.906
13:47:45:582,-0.3184,0.7174,0.1022,0.791
13:47:45:596,-0.3824,1.1230,0.4263,1.261
13:47:45:601,-0.4533,1.1696,0.4512,1.333
13:47:45:612,-0.6557,1.1895,0.3017,1.391
13:47:45:622,-0.8732,1.1081,0.1006,1.414
13:47:45:636,-1.1018,1.1615,0.0088,1.601
13:47:45:641,-1.0767,1.2728,0.1933,1.678
13:47:45:652,-0.9316,1.3810,0.2964,1.692
13:47:45:661,-0.7315,1.4024,0.3607,1.622
13:47:45:676,-0.6421,1.4130,0.1921,1.564
13:47:45:681,-0.6891,1.3806,0.1419,1.549
13:47:45:691,-0.8243,1.3887,0.0688,1.616
13:47:45:703,-0.9848,1.4047,-0.0517,1.716
13:47:45:719,-1.2233,1.4938,-0.1859,1.940
13:47:45:721,-1.3313,1.4692,-0.2923,2.004
13:47:45:734,-1.5742,1.4090,-0.3264,2.138
13:47:45:741,-1.7734,1.3505,-0.3954,2.264
13:47:45:756,-1.9055,1.1639,-0.6760,2.333
13:47:45:761,-1.8506,1.0016,-0.7274,2.226
13:47:45:771,-1.9787,0.8463,-1.0094,2.377
13:47:45:790,-2.0706,0.7306,-1.1607,2.484
13:47:45:796,-1.9304,0.4054,-1.6285,2.558
13:47:45:803,-2.1520,0.2109,-1.5273,2.647
13:47:45:811,-2.2156,0.1153,-1.6159,2.745
13:47:45:822,-2.2395,-0.0493,-1.4270,2.656
13:47:45:836,-2.2078,-0.3021,-1.6504,2.773
13:47:45:841,-2.0829,-0.4506,-1.5834,2.655
13:47:45:853,-1.6838,-0.5368,-1.6609,2.425
13:47:45:861,-1.3363,-0.5296,-1.5484,2.113
13:47:45:877,-1.1832,-0.6590,-1.0220,1.697
13:47:45:883,-1.0726,-0.7602,-0.8153,1.547
13:47:45:892,-0.7480,-0.7090,-0.5683,1.177
13:47:45:902,-0.6097,-0.9639,-0.1607,1.152
13:47:45:919,0.1685,-1.2517,-0.0150,1.263
13:47:45:923,0.5318,-1.4038,0.0171,1.501
13:47:45:933,1.2547,-1.6881,-0.0115,2.103
13:47:45:941,2.0091,-1.8267,-0.0542,2.716
13:47:45:956,2.6290,-1.6371,-0.5511,3.146
13:47:45:961,2.6240,-1.5550,-0.7628,3.144
13:47:45:971,2.1833,-1.5333,-1.2528,2.947
13:47:45:986,1.6042,-1.5833,-1.5505,2.736
13:47:45:996,0.9345,-1.4593,-1.6629,2.402
13:47:46:001,0.7775,-1.3643,-1.5444,2.203
13:47:46:011,0.3423,-1.2024,-1.2561,1.772
13:47:46:021,0.0728,-1.0745,-1.0012,1.470
13:47:46:036,-0.4328,-0.8898,-0.7305,1.230
13:47:46:042,-0.4997,-0.8127,-0.5848,1.119
13:47:46:051,-0.7480,-0.8438,-0.6565,1.305
13:47:46:061,-0.8183,-0.7994,-1.0139,1.529
13:47:46:075,-1.4511,-1.0963,-1.5684,2.402
13:47:46:087,-1.3944,-1.2394,-1.7436,2.554
13:47:46:092,-1.0595,-1.4974,-2.1834,2.852
13:47:46:102,-0.8399,-1.7136,-2.6783,3.289
13:47:46:115,-0.8041,-1.9043,-4.3524,4.818
13:47:46:122,-0.8691,-1.9279,-4.7482,5.198
13:47:46:133,-1.1087,-1.8666,-4.7836,5.253
13:47:46:142,-1.1786,-1.7287,-3.7545,4.298
13:47:46:156,-0.7467,-1.2066,-2.4185,2.804
13:47:46:162,-0.5512,-0.8007,-2.0513,2.270
13:47:46:171,-0.1375,-0.2253,-1.5624,1.585
13:47:46:187,-0.5438,0.3392,-0.0224,0.641
13:47:46:196,-0.7905,0.8609,2.4723,2.735
13:47:46:201,-0.8338,0.8152,2.8957,3.122
13:47:46:212,-0.2644,0.6850,2.5448,2.649
13:47:46:221,2.0243,1.0193,1.0196,2.485
13:47:46:235,2.5858,4.8382,-0.4560,5.505
13:47:46:241,1.4217,6.8320,0.2445,6.983
13:47:46:253,-1.0014,6.9200,16.4277,17.854
13:47:46:261,-1.4664,4.3159,13.7600,14.495
13:47:46:276,-1.7810,-0.0967,0.9278,2.011
13:47:46:284,-2.6339,-1.1445,-0.8382,2.992
13:47:46:291,-2.8299,-2.9477,-4.0196,5.732
13:47:46:300,-2.5069,-3.7313,-4.5049,6.364
13:47:46:316,-2.1538,-3.5794,-1.2983,4.374
13:47:46:321,-2.3319,-3.4785,-0.7707,4.258
13:47:46:332,-2.4129,-3.0857,-0.9813,4.038
13:47:46:343,-1.7551,-2.1257,-0.6700,2.837
13:47:46:356,-0.1426,-1.0915,0.7545,1.335
13:47:46:361,0.0133,-0.5315,1.1795,1.294
13:47:46:372,-0.0827,-0.1341,1.1184,1.129
13:47:46:382,0.1637,0.1047,0.1258,0.232
13:47:46:396,0.3189,0.3248,-0.8122,0.931
13:47:46:401,0.1362,0.1767,-0.9778,1.003
13:47:46:411,-0.1871,0.0131,-1.2264,1.241
13:47:46:422,-0.5173,-0.2045,-1.4009,1.507
13:47:46:436,-0.7059,-0.3136,-1.4738,1.664
13:47:46:442,-0.7546,-0.3284,-1.3937,1.619
13:47:46:452,-0.6977,-0.2691,-1.2233,1.434
13:47:46:461,-0.7177,-0.2988,-1.1805,1.414
13:47:46:475,-0.5092,0.0589,-1.3546,1.448
13:47:46:485,-0.4652,0.2101,-1.4051,1.495
13:47:46:491,-0.2866,0.4692,-1.6789,1.767
13:47:46:501,-0.1958,0.5756,-1.9792,2.070
13:47:46:516,-0.1325,0.5794,-2.5179,2.587
13:47:46:522,-0.2001,0.3836,-2.5639,2.600
13:47:46:534,-0.2916,0.1158,-2.7441,2.762
13:47:46:542,-0.3354,-0.1554,-2.7571,2.782
13:47:46:556,-0.1320,-0.4186,-2.6977,2.733
13:47:46:562,-0.0421,-0.4763,-2.5890,2.633
13:47:46:572,0.1236,-0.5233,-2.4691,2.527
13:47:46:583,0.2264,-0.6526,-2.2697,2.372
13:47:46:595,0.1966,-0.8235,-1.8772,2.059
13:47:46:601,0.1403,-0.8616,-1.6455,1.863
13:47:46:611,0.1404,-0.9020,-1.2014,1.509
13:47:46:622,0.1857,-0.9886,-0.8216,1.299
13:47:46:637,0.1026,-1.0767,-0.2684,1.114
13:47:46:641,0.1028,-1.0473,-0.0287,1.053
13:47:46:652,0.1748,-0.9011,0.3542,0.984
13:47:46:661,0.1915,-0.7833,0.5244,0.962
13:47:46:676,0.1047,-0.5951,0.8341,1.030
13:47:46:686,0.1557,-0.5160,0.9959,1.132
13:47:46:692,0.2233,-0.3954,0.9676,1.069
13:47:46:701,0.2215,-0.3382,0.9137,0.999
13:47:46:716,0.3631,-0.2885,0.6723,0.817
13:47:46:721,0.3926,-0.2410,0.5440,0.713
13:47:46:733,0.4283,-0.2075,0.3445,0.588
13:47:46:741,0.4885,-0.1473,0.2374,0.563
13:47:46:756,0.3491,0.0183,0.1100,0.366
13:47:46:761,0.3524,0.0517,0.2889,0.459
13:47:46:771,0.3644,0.1453,0.6273,0.740
13:47:46:781,0.3809,0.3631,1.0615,1.185
13:47:46:796,0.3235,0.6617,1.6672,1.823
13:47:46:803,0.3053,0.6988,1.9880,2.129
13:47:46:812,0.3002,0.7114,2.4012,2.522
13:47:46:823,0.3153,0.7406,2.6718,2.790
13:47:46:836,0.3710,0.8112,3.1004,3.226
13:47:46:842,0.4088,0.9787,3.3611,3.525
13:47:46:852,0.3924,1.2629,3.6166,3.851
13:47:46:861,0.3457,1.3226,3.8700,4.104
13:47:46:876,0.2609,1.2823,4.2763,4.472
13:47:46:885,-0.3078,1.2064,4.6455,4.809
13:47:46:891,-1.7428,0.3597,3.0633,3.543
13:47:46:901,-2.9925,0.7754,1.1193,3.288
13:47:46:918,-3.4434,3.1803,1.6719,4.977
13:47:46:921,-3.1440,3.5560,1.9368,5.126
