time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
76.844617,-0.0021,0.0053,-0.0323,0.033
76.859520,-0.0235,0.0090,-0.0249,0.035
76.863875,-0.0183,-0.0087,-0.0245,0.032
76.874704,-0.0180,-0.0066,-0.0289,0.035
76.884228,-0.0053,-0.0066,-0.0092,0.013
76.898989,-0.0096,-0.0208,0.0079,0.024
76.905484,-0.0066,-0.0249,0.0202,0.033
76.915833,-0.0039,-0.0266,-0.0108,0.029
76.924888,-0.0035,-0.0186,-0.0250,0.031
76.939974,-0.0008,0.0084,-0.0129,0.015
76.944001,0.0020,0.0068,-0.0055,0.009
76.956377,0.0188,0.0264,-0.0055,0.033
76.964014,0.0211,0.0121,0.0135,0.028
76.978672,0.0326,0.0213,0.0300,0.049
76.984048,0.0174,0.0066,0.0342,0.039
76.993703,0.0043,-0.0035,0.0215,0.022
77.003474,0.0059,-0.0014,0.0017,0.006
77.018356,-0.0092,-0.0233,-0.0251,0.035
77.024806,-0.0166,-0.0088,-0.0253,0.032
77.034027,-0.0118,0.0006,-0.0229,0.026
77.044110,0.0049,-0.0113,-0.0253,0.028
77.058520,-0.0068,0.0084,0.0107,0.015
77.064986,0.0078,-0.0032,0.0180,0.020
77.074450,0.0149,0.0209,0.0180,0.031
77.084349,0.0005,-0.0054,0.0132,0.014
77.099007,0.0055,0.0018,-0.0131,0.014
77.104443,-0.0231,0.0088,-0.0225,0.033
77.114647,-0.0062,0.0110,-0.0128,0.018
77.124538,-0.0106,-0.0087,-0.0124,0.019
77.140066,-0.0030,0.0174,0.0023,0.018
77.144373,-0.0126,0.0150,-0.0001,0.020
77.154521,-0.0003,0.0121,0.0002,0.012
77.164713,-0.0050,0.0021,-0.0092,0.011
77.180514,-0.0073,-0.0103,-0.0139,0.019
77.183867,0.0002,0.0063,-0.0040,0.007
77.195359,0.0076,-0.0012,-0.0110,0.013
77.209438,0.0341,-0.0084,0.0179,0.039
77.219244,0.0004,-0.0034,0.0320,0.032
77.224187,0.0073,-0.0129,0.0103,0.018
77.235788,0.0144,0.0135,0.0078,0.021
77.244354,-0.0033,-0.0057,-0.0120,0.014
77.259746,0.0225,0.0278,0.0043,0.036
77.265648,0.0268,0.0058,0.0112,0.030
77.274362,0.0332,0.0055,0.0298,0.045
77.285120,0.0585,-0.0042,0.0554,0.081
77.299672,0.0211,-0.0330,0.0518,0.065
77.303611,0.0196,-0.0375,0.0531,0.068
77.316950,-0.0153,-0.0442,-0.0031,0.047
77.325464,-0.0542,-0.0292,-0.0515,0.080
77.340661,-0.0703,-0.0070,-0.0751,0.103
77.343823,-0.0305,-0.0208,-0.0669,0.076
77.354177,-0.0096,-0.0151,-0.0465,0.050
77.364268,0.0040,-0.0189,0.0240,0.031
77.379094,-0.0141,0.0014,0.0246,0.028
77.383362,0.0035,0.0165,-0.0156,0.023
77.393903,-0.0056,0.0139,-0.0487,0.051
77.404319,0.0025,0.0351,-0.0623,0.072
77.419312,-0.0012,0.0534,-0.0422,0.068
77.424005,-0.0029,0.0400,-0.0247,0.047
77.433943,0.0309,0.0410,0.0117,0.053
77.443644,0.0138,0.0442,0.0379,0.060
77.458723,-0.0038,0.0162,0.0280,0.033
77.463830,0.0075,0.0025,0.0181,0.020
77.475136,0.0069,0.0108,-0.0132,0.018
77.483979,0.0282,-0.0002,0.0035,0.028
77.498280,0.0230,-0.0202,0.0297,0.043
77.504363,0.0151,-0.0228,0.0459,0.053
77.513722,0.0237,-0.0416,0.0476,0.068
77.523941,0.0249,-0.0936,0.0633,0.116
77.540534,0.0596,-0.0511,0.0717,0.106
77.543540,0.0555,-0.0254,0.0629,0.088
77.554106,0.0464,0.0405,0.0446,0.076
77.564708,0.0182,0.1147,-0.0047,0.116
77.577767,-0.0907,0.1368,-0.1107,0.198
77.583998,-0.1281,0.0952,-0.1837,0.243
77.595033,-0.2039,-0.0353,-0.2813,0.349
77.603629,-0.1189,-0.0612,-0.2358,0.271
77.619175,0.0958,-0.0591,-0.0034,0.113
77.625466,0.1702,0.0215,0.1395,0.221
77.633568,0.2021,0.0928,0.2864,0.363
77.643781,0.1059,0.0960,0.2872,0.321
77.661278,-0.0845,0.0015,-0.0213,0.087
77.663434,-0.0987,-0.0104,-0.1447,0.175
77.674793,-0.0716,-0.0585,-0.2707,0.286
77.684090,-0.0186,-0.0210,-0.1943,0.196
77.698096,0.1324,0.0113,0.1163,0.177
77.711494,0.1651,0.0369,0.2328,0.288
77.713691,0.1609,0.0223,0.3298,0.368
77.724360,0.0589,-0.0313,0.2627,0.271
77.739951,-0.0881,-0.1001,-0.0937,0.163
77.745435,-0.1252,-0.0830,-0.2048,0.254
77.753868,-0.1829,-0.0660,-0.3229,0.377
77.763526,-0.1415,-0.0120,-0.2687,0.304
77.778173,-0.0321,0.0286,-0.0487,0.065
77.783589,-0.0013,0.0554,0.0309,0.063
77.794013,0.0519,0.0412,0.1309,0.147
77.804435,0.0766,0.0476,0.1360,0.163
77.819244,0.0256,0.0167,0.0109,0.032
77.825730,-0.0012,0.0163,-0.0253,0.030
77.834726,-0.0323,0.0038,-0.1018,0.107
77.844045,-0.0577,0.0014,-0.0843,0.102
77.859207,-0.0563,0.0017,-0.0833,0.101
77.864094,0.0218,-0.0064,-0.0249,0.034
77.874937,-0.0134,-0.0237,-0.0031,0.027
77.885020,-0.0439,-0.0480,-0.0340,0.073
77.898548,-0.0336,-0.0528,-0.0602,0.087
77.904653,-0.0350,-0.0763,-0.0742,0.112
77.914896,0.0068,-0.0390,-0.0404,0.057
77.924859,0.0053,-0.0184,0.0075,0.021
77.938478,0.0269,-0.0603,0.0861,0.109
77.944930,0.0596,-0.0443,0.0872,0.115
77.954728,0.0841,-0.0167,0.1069,0.137
77.964386,-0.0050,-0.0352,0.0803,0.088
77.979205,-0.0507,-0.0275,-0.0609,0.084
77.984538,-0.0708,-0.0396,-0.1123,0.139
77.993922,-0.0920,-0.0277,-0.1386,0.169
78.004382,-0.0518,-0.0014,-0.1089,0.121
78.020440,0.0241,0.0175,-0.0240,0.038
78.024491,0.0796,0.0747,0.0621,0.126
78.034489,0.0708,0.0356,0.1229,0.146
78.044290,0.0463,0.0182,0.1492,0.157
78.059406,-0.0028,-0.0479,-0.0021,0.048
78.064389,-0.0003,-0.0496,-0.0518,0.072
78.074052,0.0127,-0.0442,-0.0817,0.094
78.084528,-0.0319,-0.0284,-0.0686,0.081
78.099373,0.0079,-0.0474,0.0333,0.058
78.104699,0.0325,-0.0174,0.0673,0.077
78.115703,0.0853,-0.0256,0.1537,0.178
78.125517,0.1082,-0.0079,0.2010,0.228
78.139365,0.0822,-0.0438,0.1063,0.141
78.144265,0.0946,-0.0181,0.0668,0.117
78.154868,0.0231,-0.0171,-0.0683,0.074
78.165459,0.0077,0.0173,-0.1117,0.113
78.178332,0.0216,0.0393,-0.0540,0.070
78.184380,0.0095,0.0304,0.0421,0.053
78.194457,-0.0097,-0.0114,0.1048,0.106
78.204561,0.0096,-0.0412,0.0527,0.068
78.218998,0.0128,-0.0353,-0.0493,0.062
78.226399,-0.0266,-0.0418,-0.0669,0.083
78.234322,0.0089,-0.0216,-0.0865,0.090
78.244943,-0.0269,-0.0316,-0.0077,0.042
78.259842,0.0618,0.0310,0.1021,0.123
78.264671,0.0318,0.0227,0.0747,0.084
78.276074,0.0470,-0.0056,0.0256,0.054
78.283775,0.0523,-0.0103,0.0050,0.054
78.298674,0.0528,-0.0125,0.0395,0.067
78.305086,0.0766,-0.0264,0.0638,0.103
78.314326,0.0780,-0.0016,0.0996,0.127
78.325551,0.0695,-0.0057,0.0990,0.121
78.338731,0.0586,-0.0050,0.0986,0.115
78.344259,0.0766,-0.0094,0.0792,0.111
78.354558,0.0183,0.0050,0.0337,0.039
78.364779,-0.0578,-0.0341,-0.0155,0.069
78.379418,-0.1130,0.0011,-0.1736,0.207
78.384994,-0.1058,-0.0122,-0.2027,0.229
78.394574,-0.1042,0.0061,-0.2092,0.234
78.404383,-0.0514,0.0107,-0.1002,0.113
78.418796,-0.0186,-0.0199,0.0273,0.039
78.427154,-0.0063,-0.0521,0.0674,0.085
78.435215,0.0122,-0.0645,0.0780,0.102
78.444813,0.0253,-0.0505,0.0546,0.079
78.459326,0.0426,0.0206,-0.0074,0.048
78.464444,0.0286,0.0307,-0.0168,0.045
78.474000,-0.0073,0.0594,-0.0287,0.066
78.484235,-0.0402,0.0778,-0.0282,0.092
78.499179,-0.0347,0.0806,-0.0417,0.097
78.504075,-0.0405,0.0777,-0.0355,0.095
78.514393,-0.0507,0.0120,-0.0721,0.089
78.526580,-0.0244,-0.0362,-0.0915,0.101
78.539651,0.0161,-0.0427,-0.0345,0.057
78.544069,0.0294,-0.0456,0.0120,0.056
78.554778,0.0490,-0.0402,0.0937,0.113
78.564496,0.0628,-0.0005,0.1338,0.148
78.579006,0.0158,0.0457,0.0703,0.085
78.584580,0.0331,0.0308,0.0307,0.055
78.594504,-0.0256,0.0293,-0.0371,0.054
78.604304,-0.0711,0.0011,-0.1015,0.124
78.618717,-0.0603,-0.0386,-0.1195,0.139
78.626707,-0.0339,-0.0654,-0.0722,0.103
78.634777,0.0185,-0.0575,-0.0108,0.061
78.644916,0.0580,-0.0081,0.0665,0.089
78.660061,0.0480,0.0388,0.1259,0.140
78.663992,0.0251,0.0491,0.1032,0.117
78.677784,0.0042,0.0725,0.0158,0.074
78.683878,-0.0397,0.0656,-0.0707,0.104
78.699108,-0.0488,0.0410,-0.1298,0.145
78.704009,-0.0614,0.0284,-0.1424,0.158
78.714450,-0.0421,-0.0196,-0.0947,0.105
78.724367,-0.0014,-0.0255,-0.0090,0.027
78.739220,0.0526,-0.0326,0.0902,0.109
78.743554,0.0523,-0.0413,0.1234,0.140
78.755126,0.0630,-0.0232,0.1246,0.142
78.764388,0.0324,0.0016,0.0609,0.069
78.778586,-0.0218,0.0183,-0.0600,0.066
78.784513,-0.0293,0.0199,-0.1032,0.109
78.794370,-0.0643,0.0476,-0.1192,0.144
78.804879,-0.0506,0.0174,-0.0913,0.106
78.818522,0.0282,0.0212,0.0206,0.041
78.831715,0.0505,0.0038,0.0524,0.073
78.833989,0.0692,-0.0059,0.0927,0.116
78.844025,0.0509,-0.0036,0.1180,0.129
78.860426,0.0250,-0.0038,0.0518,0.058
78.864109,-0.0197,-0.0044,0.0172,0.027
78.874633,-0.0491,-0.0194,-0.0718,0.089
78.884400,-0.0530,-0.0297,-0.0997,0.117
78.898458,-0.0319,-0.0298,-0.0815,0.092
78.904905,-0.0154,-0.0029,-0.0417,0.045
78.914942,-0.0091,-0.0117,0.0120,0.019
78.926780,0.0087,0.0323,0.0581,0.067
78.939279,0.0042,0.0206,0.0320,0.038
78.943779,-0.0076,0.0131,0.0082,0.017
78.954704,-0.0119,0.0031,-0.0344,0.037
78.964841,-0.0181,-0.0146,-0.0575,0.062
78.978506,-0.0145,-0.0032,-0.0206,0.025
78.984358,0.0271,0.0087,-0.0080,0.030
78.994915,0.0751,-0.0010,0.0400,0.085
79.004263,0.0385,0.0111,0.0634,0.075
79.018267,0.0298,0.0109,0.0456,0.056
79.026923,0.0286,0.0126,0.0424,0.053
79.034827,0.0275,0.0115,0.0105,0.032
79.044962,0.0194,-0.0065,0.0052,0.021
79.059163,0.0451,-0.0315,0.0336,0.064
79.064475,0.0272,-0.0348,0.0329,0.055
79.075092,-0.0147,-0.0425,0.0321,0.055
79.084225,-0.0343,-0.0451,-0.0161,0.059
79.099298,-0.0818,-0.0138,-0.0541,0.099
79.103241,-0.0966,0.0078,-0.0861,0.130
79.114032,-0.0909,0.0290,-0.1076,0.144
79.125808,-0.0650,0.0138,-0.1114,0.130
79.138266,-0.0726,0.0585,-0.1176,0.150
79.144281,-0.0947,0.0690,-0.1166,0.165
79.155141,-0.0592,0.0215,-0.1154,0.132
79.163729,-0.0095,0.0101,-0.0569,0.059
79.178196,0.0823,-0.0271,0.0941,0.128
79.183850,0.1330,-0.0440,0.1591,0.212
79.193991,0.1212,-0.0601,0.1933,0.236
79.203597,0.0913,-0.0661,0.1904,0.221
79.218052,0.0033,-0.0003,0.0625,0.063
79.231973,-0.0353,0.0307,-0.0424,0.063
79.234028,-0.0529,0.0770,-0.1721,0.196
79.245014,-0.0761,0.0934,-0.2214,0.252
79.259601,-0.0544,0.0900,-0.1065,0.150
79.263371,-0.0495,0.0626,-0.0586,0.099
79.276343,0.0341,0.0284,0.0057,0.045
79.283732,0.0923,-0.0173,0.0881,0.129
79.298300,0.1416,-0.0164,0.1953,0.242
79.305207,0.1215,-0.0151,0.1929,0.229
79.314434,0.0764,-0.0039,0.1634,0.180
79.324801,0.0291,0.0115,0.0694,0.076
79.338406,-0.0695,-0.0267,-0.0904,0.117
79.344009,-0.0864,-0.0360,-0.1309,0.161
79.354490,-0.0439,-0.0378,-0.1413,0.153
79.364483,-0.0080,-0.0627,-0.0651,0.091
79.378478,0.0013,-0.0214,0.0609,0.065
79.383767,0.0048,-0.0012,0.0880,0.088
79.394750,-0.0019,0.0305,0.0643,0.071
79.404687,-0.0683,0.0371,-0.0238,0.081
79.419445,-0.0976,0.0376,-0.1682,0.198
79.430807,-0.1035,0.0014,-0.1985,0.224
79.436614,-0.0893,0.0063,-0.1875,0.208
79.444462,-0.0748,0.0071,-0.1357,0.155
79.460458,-0.0458,0.0011,-0.0048,0.046
79.463558,-0.0256,-0.0040,0.0122,0.029
79.475040,0.0152,-0.0016,0.0668,0.068
79.485440,0.0307,0.0078,0.0605,0.068
79.498368,0.0454,-0.0168,-0.0014,0.048
79.503554,0.0691,-0.0250,0.0249,0.078
79.515239,0.0894,-0.0285,0.0600,0.111
79.525280,0.0918,-0.0581,0.1206,0.162
79.538425,0.1579,-0.0156,0.2115,0.264
79.544915,0.1791,-0.0094,0.2173,0.282
79.553568,0.1463,0.0585,0.2151,0.267
79.563823,0.0513,0.1298,0.1340,0.194
79.578100,-0.1045,0.1439,-0.0939,0.201
79.583593,-0.1386,0.1127,-0.2106,0.276
79.595141,-0.1595,0.0825,-0.3603,0.403
79.604517,-0.1389,0.0380,-0.3615,0.389
79.617994,-0.0787,-0.0576,-0.1537,0.182
79.629776,-0.0553,-0.0923,-0.0595,0.123
79.634498,-0.0118,-0.1407,0.1336,0.194
79.643532,0.0221,-0.1511,0.2193,0.267
79.660579,0.0759,-0.1173,0.2054,0.248
79.664194,0.0805,-0.1008,0.1307,0.184
79.675470,-0.0134,-0.0445,0.0463,0.066
79.684056,-0.0635,0.0159,-0.0589,0.088
79.697925,-0.1361,0.0345,-0.1845,0.232
79.704591,-0.1731,0.0106,-0.2508,0.305
79.714424,-0.0836,0.0006,-0.2484,0.262
79.724821,-0.0447,0.0410,-0.1457,0.158
79.738433,-0.0280,0.1222,0.0139,0.126
79.744521,-0.0079,0.0945,0.0768,0.122
79.754378,0.0989,0.0659,0.1218,0.170
79.765166,0.0960,0.0992,0.1174,0.181
79.779513,0.0108,0.0284,0.0335,0.045
79.783497,0.0933,0.0149,0.0574,0.111
79.794447,0.1196,0.0185,0.0134,0.122
79.803625,0.0575,0.0600,-0.0040,0.083
79.818445,0.0555,0.0528,-0.0045,0.077
79.824277,0.1491,0.0663,0.1538,0.224
79.835396,0.0367,0.1301,0.0702,0.152
79.845078,-0.1221,0.0657,0.0381,0.144
79.859440,-0.1686,-0.0537,-0.1384,0.225
79.863649,-0.1780,-0.0832,-0.2237,0.298
79.874042,-0.2679,-0.0585,-0.3163,0.419
79.883654,-0.1398,-0.0684,-0.2037,0.256
79.899256,-0.0558,-0.0167,-0.1017,0.117
79.903034,-0.0563,-0.0313,-0.0291,0.071
79.913547,-0.0414,-0.0383,0.0759,0.095
79.928587,0.0177,-0.0379,0.1416,0.148
79.937870,0.0268,-0.1388,0.0860,0.166
79.943551,-0.0464,-0.1619,0.0225,0.170
79.953959,-0.1360,-0.1167,-0.0554,0.188
79.963577,-0.0931,-0.0711,-0.1807,0.215
79.978290,-0.2121,0.0365,-0.2195,0.307
79.983707,-0.1380,0.0642,-0.1037,0.184
79.994088,-0.1103,0.0878,-0.0362,0.146
80.003576,-0.0542,0.1071,-0.0764,0.142
80.018572,-0.1124,0.0405,-0.1703,0.208
80.029497,-0.1360,0.1073,-0.1485,0.228
80.033654,-0.0955,0.0382,-0.2536,0.274
80.044009,0.0217,-0.2079,-0.3103,0.374
80.059326,-0.1408,-0.1668,0.0700,0.229
80.063482,0.0632,-0.1615,-0.0463,0.180
80.080186,-0.0619,-0.0672,0.3011,0.315
80.083321,-0.0928,-0.1159,0.2328,0.276
80.098011,0.1528,-0.0667,0.1850,0.249
80.103759,0.1874,-0.0944,0.1921,0.284
80.113955,0.1419,-0.0764,0.1137,0.197
80.130708,0.0984,-0.0664,0.1017,0.156
80.138280,0.1573,0.0945,0.1036,0.211
80.143576,0.2209,0.1433,0.0790,0.275
80.154156,0.2280,0.2707,0.0272,0.355
80.163694,0.2326,0.2853,0.0256,0.369
80.178789,0.2876,0.3825,0.0718,0.484
80.183652,0.3182,0.3913,0.1166,0.518
80.195676,0.2835,0.4101,0.1501,0.521
80.203794,0.2293,0.3941,0.1563,0.482
80.217842,0.2544,0.3226,0.0910,0.421
80.232530,0.1885,0.2353,0.0236,0.302
80.233786,0.0488,0.1350,-0.1176,0.186
80.243975,-0.0200,0.0560,-0.1612,0.172
80.258887,-0.1166,-0.0484,-0.1678,0.210
80.263385,-0.1405,-0.0562,-0.1470,0.211
80.275606,-0.0219,-0.0322,-0.0625,0.074
80.285736,0.0101,-0.0036,0.0144,0.018
80.298069,0.2063,0.1069,0.1882,0.299
80.303616,0.2477,0.1215,0.2333,0.361
80.314110,0.2549,0.1819,0.2677,0.412
80.324413,0.3259,0.2225,0.2435,0.464
80.339124,0.3016,0.3298,0.1647,0.476
80.343549,0.3163,0.4294,0.1463,0.553
80.353861,0.3146,0.5074,0.1249,0.610
80.363914,0.2259,0.5074,0.0320,0.556
80.378355,0.1481,0.4760,-0.0808,0.505
80.383552,0.1047,0.4000,-0.0853,0.422
80.394564,-0.0094,0.3346,-0.1543,0.369
80.404952,-0.0389,0.2613,-0.1182,0.289
80.418050,-0.0229,0.0563,-0.1454,0.158
80.423325,-0.0643,0.0165,-0.1623,0.175
80.434126,-0.0046,-0.0211,-0.1300,0.132
80.443869,-0.0190,-0.0279,-0.0269,0.043
80.459840,0.0287,-0.1004,-0.0491,0.115
80.463956,-0.0103,0.0221,-0.0367,0.044
80.473836,0.0942,0.0789,0.1023,0.160
80.484015,0.0593,0.0200,0.0812,0.102
80.498470,-0.0963,-0.1013,0.0780,0.160
80.503769,-0.0519,-0.1292,0.0488,0.148
80.514013,-0.0635,-0.2014,-0.0203,0.212
80.523873,-0.1742,-0.2306,-0.1558,0.328
80.538789,-0.2058,-0.1825,-0.2209,0.353
80.543931,0.0586,-0.2405,-0.1798,0.306
80.554230,0.2010,-0.3371,-0.0810,0.401
80.564080,0.0772,-0.0387,0.0188,0.088
80.578230,0.0605,0.0590,0.3556,0.366
80.583662,0.0072,0.0574,0.3110,0.316
80.594545,-0.0923,-0.0024,0.0127,0.093
80.603875,-0.0804,0.0041,-0.1601,0.179
80.619691,-0.0451,-0.0889,-0.3672,0.380
80.623791,-0.0425,-0.0517,-0.3829,0.389
80.633733,-0.1018,-0.0012,-0.2359,0.257
80.644279,-0.0830,0.0050,-0.0539,0.099
80.659439,-0.0013,0.0668,0.0812,0.105
80.663755,0.0127,0.0988,0.1281,0.162
80.676475,0.0817,0.0863,0.1807,0.216
80.683558,0.1284,0.0177,0.0959,0.161
80.698627,0.1393,0.0533,0.1002,0.180
80.705035,0.2111,0.0667,0.0885,0.238
80.714304,0.0944,0.0677,0.0127,0.117
80.724326,0.0323,0.0929,-0.0181,0.100
80.738577,0.0450,0.1871,-0.0627,0.202
80.743944,0.0169,0.1811,-0.0853,0.201
80.754161,0.0835,0.0876,-0.0780,0.144
80.763850,0.0982,-0.0771,-0.0103,0.125
80.777843,0.0156,-0.2886,0.1434,0.323
80.783568,-0.0137,-0.2803,0.2003,0.345
80.795245,-0.0884,-0.2731,0.2085,0.355
80.803717,-0.1480,-0.2065,0.0877,0.269
80.818131,-0.0763,-0.0713,-0.0986,0.144
80.824033,-0.0580,0.0011,-0.1369,0.149
80.834435,-0.0146,0.0119,-0.1884,0.189
80.843997,0.0219,0.0385,-0.1725,0.178
80.859940,0.0266,0.0453,-0.0682,0.086
80.867665,-0.0087,-0.0082,-0.0466,0.048
80.874217,0.1681,-0.2794,-0.0521,0.330
80.886429,-0.1480,-0.1751,-0.0630,0.238
80.898881,0.0748,-0.2899,0.1984,0.359
80.904350,0.0136,-0.1680,0.1100,0.201
80.916352,-0.1369,-0.1213,-0.0105,0.183
80.924805,-0.0249,-0.1023,0.1643,0.195
80.938561,0.1466,-0.0364,0.1907,0.243
80.946456,0.0846,0.0104,0.1280,0.154
80.954146,0.0631,0.0194,0.0775,0.102
80.964242,0.0384,0.0054,-0.0407,0.056
80.980631,-0.0344,0.0872,-0.1804,0.203
80.984385,-0.0000,0.1121,-0.2178,0.245
80.995295,-0.0077,0.1644,-0.1918,0.253
81.005572,0.0145,0.2496,-0.0736,0.261
81.018074,0.0907,0.2743,0.0721,0.298
81.023428,0.0927,0.2485,0.1126,0.288
81.034904,0.1316,0.2000,0.1421,0.278
81.045276,0.1355,0.1503,0.1197,0.235
81.058884,0.0948,0.1596,0.0144,0.186
81.063393,0.0923,0.1512,-0.0046,0.177
81.074480,0.1134,0.2027,-0.0597,0.240
81.083647,0.0962,0.2089,-0.0910,0.247
81.099486,0.1440,0.2284,-0.0241,0.271
81.103727,0.1467,0.1765,0.0150,0.230
81.114421,0.1877,0.1291,0.0775,0.241
81.123933,0.2136,0.1195,0.1560,0.290
81.137931,0.2311,0.1279,0.2094,0.337
81.143959,0.1899,0.1225,0.1780,0.288
81.154197,0.0749,0.0504,0.1133,0.145
81.163612,0.0049,-0.0015,-0.0101,0.011
81.177960,-0.2181,-0.1239,-0.1654,0.300
81.183543,-0.3233,-0.1664,-0.2290,0.430
81.194606,-0.4568,-0.2316,-0.3232,0.606
81.203563,-0.5439,-0.2283,-0.4237,0.726
81.219401,-0.4571,-0.1145,-0.4628,0.660
81.223546,-0.3741,-0.0911,-0.4564,0.597
81.233575,-0.1870,-0.0553,-0.3485,0.399
81.243926,-0.0023,0.0410,-0.1899,0.194
81.260642,0.2678,0.1589,-0.0129,0.312
81.263715,0.2787,0.1775,0.0754,0.339
81.275602,0.1876,0.1616,0.1934,0.314
81.283654,0.1442,0.2243,0.1338,0.298
81.297986,0.0458,0.2131,-0.0503,0.224
81.303756,0.0045,0.2257,-0.0957,0.245
81.313822,0.0300,0.2095,-0.1149,0.241
81.324026,0.0103,0.1338,-0.0717,0.152
81.339013,0.1468,0.0088,0.0173,0.148
81.345852,0.2931,-0.0266,0.0009,0.294
81.354300,0.2032,-0.1282,-0.1036,0.262
81.364103,0.0610,-0.2572,0.0139,0.265
81.379576,0.1310,-0.3065,0.2463,0.414
81.383876,0.0994,-0.3242,0.2313,0.410
81.394466,0.0484,-0.3635,0.1437,0.394
81.404387,-0.0746,-0.3484,0.1272,0.378
81.418876,-0.1694,-0.3423,0.2018,0.432
81.424844,-0.2338,-0.3531,0.2069,0.471
81.435035,-0.1963,-0.3267,0.1030,0.395
81.446007,-0.1603,-0.3266,0.0050,0.364
81.460847,0.0468,-0.3645,0.0518,0.371
81.464319,0.1204,-0.3658,0.1473,0.412
81.474400,0.2576,-0.3513,0.3779,0.577
81.484364,0.3227,-0.2972,0.5718,0.721
81.500210,0.3311,-0.1997,0.6295,0.739
81.504097,0.3075,-0.1611,0.5905,0.685
81.514728,0.2323,-0.1022,0.3078,0.399
81.524291,0.2124,0.0089,0.0994,0.235
81.537969,0.1168,0.1757,-0.0793,0.225
81.546251,0.0358,0.2160,-0.1501,0.266
81.554394,-0.0217,0.2338,-0.1999,0.308
81.564644,0.0156,0.3449,-0.1789,0.389
81.579117,0.1004,0.3670,-0.0940,0.392
81.584091,0.1277,0.4005,-0.0644,0.425
81.595014,0.1869,0.4792,-0.0370,0.516
81.604497,0.0761,0.3895,-0.2351,0.461
81.619127,0.0830,0.3568,-0.3894,0.535
81.624698,0.0241,0.3309,-0.3432,0.477
81.638070,-0.0956,0.2789,-0.1633,0.337
81.644659,-0.1745,0.2086,-0.1989,0.337
81.658865,-0.1732,0.1346,-0.2259,0.315
81.664716,-0.1804,0.1189,-0.2324,0.317
81.674975,-0.0784,0.0873,-0.1943,0.227
81.684433,-0.0130,0.0707,-0.1472,0.164
81.698717,0.1070,0.0217,-0.0072,0.109
81.704218,0.0583,0.0026,0.0193,0.061
81.714578,0.1151,-0.0036,-0.0062,0.115
81.724465,0.0871,0.0268,-0.0868,0.126
81.738719,-0.0489,-0.0977,-0.5334,0.544
81.745744,-0.0946,-0.1628,-0.6047,0.633
81.754671,-0.1632,-0.2810,-0.7363,0.805
81.764064,-0.3446,-0.4372,-0.5165,0.759
81.779192,-0.0364,-0.3996,0.1117,0.417
81.784528,0.0278,-0.3776,0.3666,0.527
81.796837,-0.0609,-0.2212,0.0711,0.240
81.803828,0.0735,-0.0492,-0.0800,0.119
81.818646,0.5708,-0.0329,-0.3211,0.656
81.824187,0.7083,-0.1015,-0.2970,0.775
81.834914,0.6944,-0.1817,0.1210,0.728
81.846839,0.4880,-0.2696,0.7794,0.958
81.858508,0.1183,-0.3248,1.3036,1.349
81.864288,-0.0089,-0.2230,1.3347,1.353
81.875414,-0.2383,-0.0741,0.9528,0.985
81.884050,-0.3188,0.0620,0.3430,0.472
81.899181,-0.0146,0.2426,-0.3581,0.433
81.904300,0.0570,0.3791,-0.6016,0.713
81.914351,0.0998,0.5188,-0.8368,0.990
81.924452,-0.0174,0.5882,-0.7544,0.957
81.939579,0.0882,0.3411,-0.3876,0.524
81.946120,0.2737,0.1716,-0.2319,0.398
81.953711,0.4624,-0.1267,0.3833,0.614
81.963494,0.4522,-0.2374,0.8229,0.969
81.979221,0.3284,-0.2117,0.9170,0.997
81.984062,0.2885,-0.2058,0.7657,0.844
81.994224,0.1432,-0.2204,0.2936,0.394
82.003972,-0.0714,-0.1955,-0.1024,0.232
82.018954,-0.2816,-0.0466,-0.2663,0.390
82.023953,-0.3642,0.0414,-0.2494,0.443
82.034543,-0.4261,0.1141,-0.2561,0.510
82.044540,-0.4937,0.1528,-0.3366,0.617
82.061576,-0.4337,0.2118,-0.3548,0.599
82.065835,-0.3276,0.2358,-0.3658,0.545
82.074784,-0.1523,0.2329,-0.2921,0.403
82.084867,-0.0886,0.3139,-0.1330,0.352
82.098597,0.0949,0.3758,0.2019,0.437
82.104584,0.0818,0.3060,0.2588,0.409
82.115144,0.0862,0.1819,0.3774,0.428
82.124242,0.1896,0.1508,0.4253,0.489
82.138701,0.3654,0.1514,0.4742,0.617
82.146687,0.4101,0.1347,0.4929,0.655
82.154758,0.4460,0.0450,0.5677,0.723
82.164240,0.4344,-0.1280,0.5812,0.737
82.178628,0.4042,-0.4781,0.5765,0.851
82.184354,0.3261,-0.5648,0.4696,0.804
82.194762,0.1482,-0.7250,0.2105,0.769
82.203949,0.0235,-0.8755,0.1945,0.897
82.218522,-0.1461,-0.8903,0.2425,0.934
82.223532,-0.1751,-0.9046,0.2031,0.944
82.239350,-0.1084,-0.9449,0.1030,0.957
82.244559,-0.0643,-0.9309,0.0139,0.933
82.258344,-0.0121,-0.8902,0.0119,0.890
82.264176,-0.0769,-0.8305,0.0438,0.835
82.274292,-0.1370,-0.6409,0.1094,0.664
82.284784,-0.1683,-0.4358,0.2185,0.516
82.299132,-0.1231,-0.2604,0.0791,0.299
82.304058,-0.0863,-0.1988,0.0296,0.219
82.314637,-0.0775,-0.1102,-0.0811,0.157
