성별,졸업시기,급여,안정성,직무내용,근로시간,발전가능성,승진제도,직장만족도,전공적합도,이직
0,0,180,5,4,5,3,4,4,3,0
0,0,430,3,4,4,4,3,3,4,0
0,0,280,5,1,3,1,4,3,4,1
0,0,200,3,3,3,3,3,3,3,0
0,1,200,4,3,5,3,4,4,4,0
1,1,300,4,4,4,3,4,3,2,0
1,1,200,3,4,2,3,3,3,3,0
1,0,191,4,4,4,4,4,5,5,0
1,1,250,3,5,2,5,3,4,5,0
0,0,330,4,4,4,4,3,4,4,0
0,1,210,5,5,5,5,5,4,2,0
1,1,180,5,5,5,5,5,5,3,0
1,0,170,4,4,4,4,4,4,4,0
1,0,200,2,3,3,3,3,2,4,1
1,0,260,4,4,5,4,3,1,4,1
0,0,280,3,3,3,2,5,1,3,1
1,1,267,2,4,4,3,3,4,4,0
1,0,350,5,5,5,5,4,5,5,0
0,1,400,4,5,5,4,4,4,4,0
0,0,240,5,5,5,4,5,5,4,0
0,0,300,3,4,3,3,3,4,3,0
1,1,167,3,3,3,3,3,3,3,1
0,0,175,4,4,4,4,4,4,3,0
0,0,300,5,3,2,1,3,4,3,0
0,0,200,3,3,5,2,3,3,4,1
0,0,220,4,3,4,2,3,3,3,0
0,0,300,1,3,4,1,3,3,3,0
0,0,300,4,4,4,4,4,4,4,0
0,0,200,4,4,4,5,4,4,3,0
0,0,250,4,5,4,4,4,4,4,0
0,0,230,2,4,4,3,2,2,3,1
0,0,275,5,5,4,5,4,5,5,0
1,0,190,2,3,5,2,3,1,2,1
1,1,220,3,4,4,2,4,4,4,0
0,0,170,4,5,5,2,2,4,3,0
0,1,250,5,5,5,5,5,5,3,0
0,1,360,3,3,3,4,3,3,4,0
1,1,210,4,4,4,1,2,4,2,0
1,1,190,3,3,4,4,3,3,3,0
0,0,210,5,3,3,3,2,3,3,0
0,0,173,2,2,2,2,3,3,3,0
0,0,220,5,3,4,2,3,3,3,1
0,1,200,3,3,4,4,4,4,2,0
1,0,200,4,4,3,3,3,3,4,0
0,0,230,4,4,4,3,4,4,3,0
0,0,250,5,4,4,4,4,4,3,0
0,0,200,3,3,2,2,2,2,2,1
1,1,190,3,3,4,4,3,4,2,0
0,0,230,4,3,3,3,4,3,3,0
1,0,200,2,4,4,3,2,3,4,0
1,0,260,4,4,4,4,3,4,3,0
0,1,350,4,3,3,3,3,3,2,0
0,1,200,4,2,4,2,2,3,4,0
0,0,300,4,3,2,4,4,4,2,0
0,1,333,5,4,4,4,3,4,5,0
1,0,170,2,4,5,2,3,3,3,1
0,0,380,4,4,2,4,3,5,3,0
0,0,170,4,3,4,3,4,3,2,0
1,0,200,4,4,4,2,3,3,1,1
0,0,250,4,3,3,4,3,4,3,0
0,0,430,5,5,5,4,3,4,4,0
1,0,220,4,4,4,4,4,4,4,0
1,0,333,5,3,5,4,4,4,2,0
1,1,290,3,3,3,2,3,4,4,0
0,0,350,1,4,3,4,4,3,3,1
0,0,380,3,4,4,5,4,4,4,0
0,1,350,4,4,2,4,3,4,4,1
1,0,360,2,2,4,2,3,3,2,0
0,0,250,4,4,4,3,4,4,1,0
0,0,300,4,4,3,3,3,3,4,0
0,1,300,4,5,4,4,3,4,5,0
0,1,320,4,4,3,4,4,4,5,0
0,1,230,4,3,5,3,4,4,5,0
0,1,250,4,3,5,4,3,3,3,0
1,0,280,5,5,4,4,4,5,4,0
0,0,180,4,4,4,3,3,4,1,1
1,0,230,5,5,4,4,4,4,2,0
0,0,320,5,2,1,3,1,1,2,1
1,0,225,4,5,4,5,3,4,2,0
0,0,152,4,3,4,3,2,2,3,1
1,1,300,4,1,3,4,2,3,4,0
1,0,333,4,4,4,4,3,4,3,0
0,0,220,2,3,3,2,2,2,5,1
0,0,200,4,4,5,4,4,4,3,0
1,1,170,4,4,4,4,2,3,1,0
1,0,160,4,4,5,3,2,3,4,0
1,0,160,4,4,4,4,4,5,4,0
1,1,186,4,4,4,3,3,4,2,1
0,0,170,2,4,1,5,3,2,1,0
1,0,160,2,4,4,4,3,4,3,0
1,0,153,4,3,4,4,4,4,4,0
1,1,160,1,3,3,3,2,3,4,0
1,0,200,5,4,3,4,4,4,4,0
1,0,300,5,4,2,3,3,4,5,0
0,1,320,4,4,4,3,4,3,1,0
0,0,190,4,4,2,3,4,3,4,1
1,0,179,3,4,4,4,3,3,4,0
1,0,200,4,3,2,2,3,2,2,1
0,0,350,3,4,4,4,3,4,3,0
0,0,200,4,3,5,5,3,4,1,1
0,0,300,5,5,5,5,5,5,4,0
0,0,400,5,2,5,3,4,4,4,1
0,0,233,4,4,4,3,2,4,4,0
1,0,335,5,3,2,3,4,3,4,1
1,0,300,3,5,5,5,5,5,4,0
1,0,230,4,4,4,4,4,4,4,0
0,0,200,3,4,3,4,3,3,4,0
0,0,174,4,4,5,2,3,2,4,1
0,0,190,5,5,5,5,3,5,5,0
1,1,210,4,3,4,4,3,4,4,0
0,0,300,5,5,5,5,5,5,5,0
1,0,170,5,5,4,5,4,4,5,0
1,1,180,4,4,4,4,3,4,2,0
1,0,208,3,3,3,3,3,3,4,0
1,0,200,1,3,3,2,3,1,3,1
1,1,170,4,4,4,4,2,4,3,0
0,0,208,4,4,4,4,4,3,4,0
1,0,215,4,4,4,4,4,4,4,0
0,0,250,3,3,3,3,3,4,3,1
0,0,380,4,4,4,4,4,4,3,1
0,0,290,5,3,4,3,3,3,1,1
0,0,200,4,4,5,5,4,4,4,0
1,1,180,4,4,4,4,4,4,5,0
1,1,250,5,3,4,5,2,4,2,0
1,1,200,5,5,5,3,3,4,2,0
0,0,174,4,4,4,4,4,4,4,1
0,0,180,4,2,3,2,3,2,2,0
1,1,200,5,5,5,3,5,4,3,0
1,0,175,3,3,3,3,2,3,2,1
0,1,300,4,4,4,4,4,4,4,1
0,1,400,3,3,3,2,3,3,3,1
0,0,180,5,5,5,5,5,5,1,0
0,0,270,4,4,4,4,4,4,4,0
0,0,233,4,4,4,3,4,4,2,0
0,1,230,4,4,3,3,3,3,2,0
0,0,320,4,2,3,2,2,3,4,0
0,1,250,5,5,4,4,3,4,4,0
1,0,210,5,5,5,5,5,5,5,0
1,0,250,5,5,4,5,4,4,4,0
1,0,165,5,5,5,5,5,5,4,0
0,0,170,5,3,1,4,3,1,3,1
1,0,220,4,4,4,4,4,5,5,0
1,0,210,4,3,3,2,3,4,5,1
0,0,190,2,4,3,3,4,4,4,0
1,0,210,3,4,4,4,3,4,2,0
1,1,200,4,4,4,4,4,4,5,0
1,0,275,3,4,5,5,3,4,2,0
1,0,189,4,4,4,4,4,4,5,1
1,0,163,4,4,5,5,4,4,5,0
0,0,250,4,4,4,4,4,4,2,0
0,0,200,5,5,3,5,3,5,1,0
1,0,200,5,5,3,5,5,3,3,0
1,1,300,4,4,4,4,4,4,3,0
1,0,199,5,4,4,2,3,4,5,0
1,0,170,4,4,5,4,4,5,4,0
0,0,165,5,5,5,5,5,5,4,0
0,0,167,5,2,5,3,3,3,1,0
1,0,210,4,3,4,4,4,3,5,0
0,0,260,4,4,4,3,4,4,2,0
1,0,300,5,5,5,5,4,4,4,0
0,0,183,5,5,5,4,4,4,2,0
1,0,180,3,4,2,4,3,4,4,0
0,0,180,3,3,3,3,3,3,3,1
1,1,160,2,3,3,2,1,2,3,1
1,0,180,5,5,5,5,5,5,2,0
1,0,200,4,4,4,3,3,3,5,0
0,0,220,3,3,3,3,3,3,3,0
0,0,200,4,3,4,4,3,3,3,1
0,0,250,4,4,4,4,4,4,4,0
1,0,275,4,3,3,4,3,4,3,0
0,0,360,5,5,5,5,3,5,3,0
1,0,190,4,4,4,4,4,4,2,0
1,0,352,4,4,4,4,4,4,1,0
1,0,185,5,5,3,4,2,4,3,0
1,1,275,3,3,3,2,3,3,1,0
0,1,200,4,2,5,2,4,3,2,1
0,0,350,4,4,4,2,4,3,5,0
1,0,190,3,3,3,3,3,4,3,1
1,0,200,5,5,5,5,5,5,1,0
0,0,210,3,5,5,5,5,5,2,1
0,0,220,4,5,4,5,4,4,5,1
0,0,210,4,4,4,4,4,3,3,1
0,0,180,5,5,5,5,3,5,5,0
0,0,200,5,5,5,5,5,5,5,0
0,0,190,3,2,1,3,3,2,4,0
1,0,169,4,4,4,4,4,4,4,0
0,0,270,4,2,1,2,3,2,3,1
0,0,190,4,3,5,2,3,3,1,0
0,0,190,4,3,5,4,3,4,1,0
1,0,210,3,3,3,4,3,3,2,0
0,0,200,5,3,4,2,3,3,3,0
1,0,280,3,3,4,4,4,4,3,0
1,1,250,4,4,4,4,3,3,4,0
0,0,230,3,4,4,4,3,4,3,0
0,0,190,2,3,3,2,3,3,4,0
0,0,210,4,4,4,3,4,4,1,0
0,0,275,5,4,5,4,4,4,2,0
1,0,200,4,4,5,4,4,3,3,0
0,1,200,3,2,3,2,1,2,1,1
0,0,210,5,5,5,5,5,5,5,0
0,0,350,4,4,2,4,3,4,2,0
0,0,165,3,3,4,4,4,3,2,1
0,0,250,5,5,4,5,4,4,4,0
1,0,205,3,3,3,4,3,4,3,0
1,0,180,2,3,4,3,1,2,3,1
0,0,180,4,4,4,4,5,4,3,0
1,1,180,5,1,2,2,3,4,4,0
0,0,220,4,3,3,2,3,3,1,0
0,0,200,4,4,4,4,3,4,3,0
0,0,300,4,4,4,4,4,4,3,0
0,0,250,5,5,5,5,5,5,1,0
0,0,290,5,4,4,3,4,4,5,0
0,0,300,4,5,3,3,3,4,3,0
0,0,260,4,4,4,4,4,5,1,0
0,0,265,5,4,4,4,4,4,5,0
0,0,180,4,2,4,2,2,4,1,1
1,0,180,5,5,5,4,5,4,1,0
1,0,180,4,4,4,3,4,5,3,0
0,0,210,5,5,5,5,4,3,4,1
0,1,340,4,3,2,3,3,3,4,0
1,0,155,5,5,5,3,4,4,2,0
0,0,250,5,4,4,4,5,4,4,0
1,1,180,5,4,3,5,3,4,4,0
1,0,210,4,3,4,3,3,3,4,0
1,0,217,3,3,3,2,1,2,2,0
1,0,200,2,3,2,4,3,2,4,1
1,0,300,4,4,4,4,4,4,5,0
1,0,225,5,4,3,5,5,5,5,0
1,0,170,2,4,5,5,4,4,5,0
0,0,220,3,4,4,4,3,3,2,0
0,0,250,5,4,5,5,4,4,4,0
1,0,300,5,3,3,4,5,4,5,0
0,1,180,4,4,3,4,3,4,4,0
0,0,197,4,4,5,4,2,3,4,1
1,0,190,5,4,4,4,4,5,5,0
1,1,220,2,5,5,5,3,4,4,0
0,1,250,5,5,5,5,5,5,5,0
1,0,245,3,3,3,3,2,3,5,1
1,1,180,4,3,4,3,3,3,1,1
0,0,265,5,5,5,3,2,5,5,0
1,0,241,4,4,3,4,3,3,3,0
0,0,240,5,5,5,5,4,4,5,0
1,0,260,5,4,5,5,5,5,3,0
0,0,220,5,4,4,5,5,5,4,0
0,0,315,5,4,5,4,4,4,5,0
1,0,250,4,2,4,2,2,2,4,0
1,0,200,3,4,4,4,1,4,1,1
1,0,235,2,4,4,4,3,4,5,0
1,0,250,5,5,5,5,5,5,4,0
0,0,200,3,4,4,4,2,4,3,1
1,0,300,4,4,4,4,4,4,3,0
1,0,260,4,5,4,5,4,5,5,1
1,1,200,3,3,4,4,3,4,4,0
1,1,250,2,3,3,3,3,3,4,0
0,0,280,4,5,5,5,3,5,5,0
1,0,200,4,4,5,4,4,4,4,0
0,0,210,5,4,4,4,3,4,4,0
0,0,242,4,4,4,4,4,5,4,0
1,0,200,5,4,4,4,4,4,4,0
1,0,270,5,4,1,4,3,4,2,0
1,0,170,4,5,5,4,5,5,5,0
1,0,220,4,4,4,3,4,4,4,0
1,0,200,5,4,5,4,4,4,3,0
0,0,250,4,4,3,4,4,4,3,0
1,0,159,5,5,5,5,5,5,4,0
0,0,350,4,4,4,4,4,4,4,1
0,0,230,2,4,3,5,3,4,4,0
0,0,250,4,4,4,4,4,4,4,0
1,0,205,2,3,4,1,1,2,3,1
1,0,270,5,5,5,5,5,4,5,0
0,0,180,5,4,4,4,4,5,4,0
0,0,350,4,4,4,4,4,4,5,0
1,0,275,4,4,4,3,3,3,2,0
1,0,175,3,3,5,3,2,4,2,1
0,0,370,5,4,2,5,4,4,1,0
0,0,170,4,4,4,4,4,4,4,0
0,0,180,4,3,5,3,3,3,3,1
0,0,260,4,4,4,5,4,4,4,0
0,0,300,5,5,5,5,5,5,5,0
1,0,179,4,4,4,3,3,3,1,1
1,0,205,3,3,4,3,2,3,2,1
0,0,220,5,4,4,4,4,4,5,0
0,0,195,5,5,2,5,3,4,5,0
0,1,275,5,4,5,4,3,4,4,0
1,0,200,4,3,4,3,3,4,5,0
1,0,180,4,4,4,3,4,4,4,0
0,0,375,4,4,4,5,5,4,4,0
1,0,260,3,3,4,3,3,3,4,0
0,0,220,5,4,2,4,4,3,4,0
0,0,180,3,4,4,3,4,4,5,0
1,0,210,4,4,4,4,3,4,4,0
0,1,250,5,5,5,5,5,5,4,0
1,0,230,4,4,4,3,3,3,4,1
0,0,216,4,4,3,3,4,3,5,1
1,0,225,4,2,4,2,1,3,3,0
0,0,165,3,3,1,5,3,3,5,1
0,0,170,4,4,3,3,3,3,4,0
0,0,187,4,4,4,4,2,3,5,0
0,0,250,5,5,5,5,5,5,5,1
0,1,216,4,4,4,4,4,4,5,0
1,0,200,3,4,5,3,4,2,3,1
0,0,380,5,4,4,4,4,4,4,0
0,0,280,3,4,2,3,4,3,5,1
0,0,200,4,4,4,4,3,3,4,1
0,0,240,5,3,4,4,3,4,4,0
0,1,230,4,4,4,4,3,4,3,0
0,0,340,5,5,5,4,4,3,2,1
0,0,190,4,4,4,4,4,3,3,1
0,0,330,5,5,5,5,5,5,3,0
0,0,200,4,3,4,3,2,4,4,0
0,0,270,3,3,4,4,4,4,4,0
0,1,190,4,3,3,3,2,1,4,0
1,0,215,4,2,3,2,4,2,3,1
0,0,287,3,3,5,5,4,5,5,0
0,1,380,4,5,5,5,5,5,4,0
0,0,316,4,3,4,2,3,3,1,0
0,0,270,4,4,5,4,4,4,5,0
1,0,200,5,5,5,5,5,5,5,0
0,0,260,4,4,4,5,5,4,1,0
0,0,275,3,4,5,4,4,4,1,0
0,0,230,4,4,4,3,4,3,3,0
0,1,180,3,4,4,3,4,3,3,0
0,0,200,4,3,4,3,3,4,2,0
0,1,410,4,4,4,4,3,4,2,0
0,1,308,4,4,4,1,3,3,1,0
1,0,260,4,3,5,2,4,4,2,0
0,0,180,4,5,5,4,5,4,3,0
0,0,170,3,3,3,3,3,3,3,0
0,0,300,3,2,3,4,3,3,3,0
1,1,200,5,5,5,5,5,5,4,0
0,0,360,5,4,3,4,4,3,3,1
0,1,300,2,2,3,1,4,2,3,1
1,0,250,5,1,3,1,2,2,2,1
0,0,320,4,5,5,4,5,4,4,0
0,0,230,4,3,4,2,3,3,2,0
0,0,410,3,2,2,2,2,3,1,1
0,1,250,4,3,3,3,3,3,4,0
0,1,200,3,4,4,4,3,3,4,0
0,0,200,3,4,4,5,4,4,4,0
0,0,270,3,3,3,3,2,3,3,1
0,1,203,5,2,3,2,2,2,4,1
0,0,350,5,5,3,3,5,3,3,0
0,0,295,4,3,3,4,3,3,4,0
0,0,400,4,4,4,4,4,4,4,0
0,0,358,4,5,2,4,4,2,5,0
0,0,280,2,4,2,4,5,4,4,1
0,0,180,3,2,4,2,2,2,2,1
0,1,200,5,5,5,5,5,5,4,0
0,0,310,4,3,1,4,3,3,4,0
0,0,180,5,4,4,4,4,4,3,0
0,1,220,3,4,3,3,3,3,4,0
0,0,350,5,3,4,3,4,4,3,0
0,1,460,5,5,5,4,4,4,4,0
0,1,260,5,5,5,5,5,3,3,0
0,1,250,4,4,4,4,4,4,3,0
0,0,342,4,4,4,3,3,4,3,0
0,0,250,4,4,4,3,3,4,4,0
0,0,260,2,4,5,4,3,4,4,0
1,0,350,5,5,5,5,5,5,5,0
0,0,250,5,4,4,4,3,4,3,0
0,0,200,4,2,2,2,4,3,2,1
0,0,220,4,4,4,4,4,4,4,0
0,0,400,4,4,4,4,4,4,4,0
0,0,245,3,5,4,5,3,4,4,0
0,0,340,4,4,2,4,3,3,4,0
0,0,180,4,4,3,4,4,4,5,0
0,0,400,4,3,3,3,4,3,2,1
0,0,365,4,3,4,3,5,4,2,1
1,1,270,4,2,3,3,3,2,3,1
1,0,225,5,5,4,3,2,4,1,0
1,0,165,3,4,4,3,3,3,3,0
0,0,230,3,4,5,3,3,4,3,1
0,0,200,5,5,4,4,4,4,4,0
0,0,280,5,5,5,5,5,5,5,0
0,0,200,4,4,4,4,2,4,5,0
0,1,200,3,4,3,4,2,5,4,0
0,0,380,5,4,4,4,4,4,4,0
0,0,320,5,4,5,3,5,4,4,1
0,0,220,3,3,2,2,3,3,2,0
0,0,190,4,5,1,5,3,3,4,0
0,0,300,5,5,5,5,5,5,4,0
0,1,170,4,4,4,3,3,4,2,0
0,0,170,3,3,4,3,3,3,3,0
0,0,300,5,5,5,5,5,5,5,0
0,1,260,5,3,3,2,1,4,4,0
0,0,420,4,4,5,3,3,4,3,0
0,1,330,5,4,5,5,5,5,4,0
0,0,400,3,5,5,5,5,4,4,0
0,0,160,5,5,5,5,3,5,5,0
0,0,200,3,4,2,4,3,3,1,1
0,0,283,3,5,5,4,3,4,2,0
0,0,283,5,5,5,5,2,4,5,0
1,0,220,3,3,3,3,3,3,2,0
0,1,300,4,4,3,4,3,3,3,0
1,0,280,5,5,5,5,5,4,4,0
0,0,275,4,5,4,5,4,4,4,0
0,1,225,3,3,3,3,3,3,1,0
0,0,280,1,5,5,5,1,5,3,0
0,0,300,4,5,5,3,2,4,5,0
0,0,250,3,3,4,3,3,3,4,0
0,0,180,3,5,5,4,4,4,4,1
0,0,350,4,4,5,5,4,4,4,0
0,0,300,3,3,3,3,3,3,2,1
0,1,186,5,5,5,5,3,4,4,0
0,0,270,5,5,5,4,3,4,5,0
0,0,350,4,4,4,4,4,4,4,0
0,0,250,4,4,4,5,3,5,4,0
0,0,200,4,3,5,4,4,4,5,0
0,0,200,4,4,4,5,3,5,5,1
0,0,350,5,5,5,5,5,5,5,0
0,0,240,4,4,4,4,4,4,3,0
0,0,160,2,3,3,2,3,2,1,0
0,0,200,5,4,3,3,3,4,2,0
0,0,170,4,3,5,4,3,3,1,1
0,0,233,4,4,4,4,4,4,2,0
0,0,300,4,4,3,3,4,4,2,0
0,0,170,3,4,4,4,3,4,1,0
0,1,350,4,4,4,4,4,3,4,0
0,0,210,4,2,2,2,4,2,4,1
0,0,290,4,5,4,5,4,4,3,0
0,0,375,5,5,4,5,4,4,4,0
0,1,250,3,4,4,4,4,4,3,0
0,1,300,5,5,5,5,4,4,4,0
0,0,400,4,4,4,4,4,4,4,0
1,0,190,3,3,2,3,3,3,4,1
0,0,240,4,4,4,4,3,4,3,0
0,0,400,4,2,1,2,4,2,3,1
0,1,230,3,3,3,3,3,3,3,0
1,1,375,5,5,4,4,3,4,4,0
1,0,180,5,5,5,5,5,5,3,0
0,0,180,4,5,4,4,4,4,4,0
0,1,280,3,3,3,3,3,3,2,1
0,0,200,4,4,4,5,4,5,4,0
1,0,350,5,4,4,3,3,4,5,0
0,0,210,3,3,3,3,3,3,1,0
0,1,280,3,4,4,4,5,4,2,0
0,0,190,5,5,5,5,5,5,1,0
0,0,250,4,4,4,5,4,4,4,0
0,0,280,4,5,4,5,4,4,4,0
0,0,200,3,3,3,3,3,3,3,1
1,0,358,5,5,5,5,5,4,2,0
0,0,266,5,4,5,4,4,4,5,0
1,0,370,4,3,5,4,2,4,4,0
0,0,230,4,3,4,4,4,3,5,1
0,0,200,4,4,1,5,4,3,2,0
1,1,189,3,2,5,3,4,3,3,0
0,0,210,5,5,4,4,4,5,4,0
1,1,263,5,4,4,2,4,4,2,0
0,0,470,5,5,4,4,3,5,4,0
1,1,358,5,4,5,4,4,5,3,0
0,0,310,5,4,4,4,4,5,2,0
0,0,316,5,5,5,4,5,5,2,0
1,0,215,4,4,4,4,3,3,5,1
0,0,200,4,4,4,5,4,3,4,1
0,0,180,4,4,4,4,4,4,2,0
0,0,210,4,4,5,5,5,3,4,0
0,0,190,2,5,3,4,1,3,2,0
0,0,196,2,4,1,4,4,2,4,1
0,0,195,5,5,4,5,5,5,5,1
1,0,175,3,2,1,4,3,2,4,0
0,1,200,4,4,3,4,4,4,4,0
0,0,200,3,4,2,4,3,3,4,1
0,0,200,3,4,3,3,3,3,3,0
0,0,216,4,3,4,2,3,3,5,1
0,0,230,4,4,3,3,4,4,5,0
0,0,200,3,3,2,2,1,3,3,0
0,0,200,4,3,3,4,3,3,3,0
0,0,250,4,2,5,3,3,3,5,0
0,0,360,5,5,5,5,5,5,5,0
0,1,200,1,1,1,1,1,1,3,0
1,0,180,5,4,2,3,3,3,4,0
0,0,208,2,5,4,1,3,3,4,1
0,0,300,3,5,4,4,3,4,5,0
1,0,170,4,4,4,4,4,4,5,0
0,0,375,4,4,4,4,4,4,5,0
1,0,248,5,2,1,3,4,2,4,1
0,1,400,5,4,4,5,5,5,4,0
0,1,316,3,3,4,2,4,4,4,0
0,0,270,5,5,5,5,5,5,3,0
0,0,240,3,3,3,3,3,3,5,0
1,1,183,3,3,4,1,3,2,3,1
1,0,170,4,3,5,4,3,3,4,0
1,1,159,4,4,4,4,3,3,3,0
0,1,260,4,2,3,2,2,2,4,0
1,0,210,3,5,4,5,5,4,5,0
0,0,340,3,3,4,3,3,3,3,1
0,1,280,3,4,4,4,3,4,4,0
0,0,375,4,4,4,4,3,4,4,1
0,0,190,3,3,3,4,3,3,3,0
0,0,240,4,4,4,4,3,3,4,0
1,1,300,5,5,5,5,3,4,5,0
0,1,275,4,4,4,4,2,4,3,0
0,0,230,5,5,5,5,4,4,5,0
0,1,180,3,5,5,5,5,5,5,1
0,1,400,5,5,5,5,4,5,3,0
0,0,270,4,3,5,3,4,3,3,1
0,0,170,4,4,4,3,3,3,2,0
1,0,200,1,4,5,2,1,4,4,1
0,0,200,4,3,3,3,3,3,3,0
1,0,220,4,3,4,3,3,3,4,0
0,0,225,4,4,4,4,3,4,3,0
0,1,350,4,4,4,4,4,4,1,0
0,1,330,3,3,3,2,3,3,4,0
0,0,200,3,4,2,3,3,2,5,1
1,0,220,3,4,4,3,3,3,2,0
0,0,190,5,5,5,5,5,5,2,0
0,0,420,4,4,4,4,3,3,4,0
0,1,320,4,3,4,3,4,4,3,1
0,0,320,4,4,4,2,4,2,4,1
0,0,200,4,4,3,5,4,4,3,0
0,1,300,3,3,2,2,2,4,4,0
1,1,270,5,4,5,3,3,4,3,0
0,1,280,5,2,2,2,3,2,4,1
0,0,325,5,4,4,4,4,4,4,0
0,0,200,4,4,5,5,4,5,3,1
0,1,420,4,3,4,3,3,3,4,1
0,0,275,4,4,2,3,3,4,5,1
1,0,230,2,4,4,2,1,3,2,1
0,0,210,4,2,2,3,4,3,4,0
0,0,250,5,5,5,5,5,5,4,0
0,1,230,5,5,5,5,4,5,4,0
0,0,342,3,4,4,4,3,4,2,0
0,1,330,5,4,4,2,4,4,3,0
0,0,300,4,3,4,2,3,3,4,1
1,1,300,5,4,4,4,4,4,4,0
0,1,270,3,1,2,1,3,3,1,0
0,0,230,4,3,5,3,3,4,4,1
0,0,240,4,4,4,4,3,4,4,0
1,1,240,3,3,4,3,2,3,2,0
0,0,230,4,3,3,3,2,3,4,0
1,0,155,3,4,5,4,3,4,4,1
1,0,175,4,4,4,2,2,3,1,0
0,0,320,4,4,3,4,4,4,3,0
0,0,410,5,4,3,4,2,3,5,0
0,0,230,3,2,4,4,3,3,4,0
0,0,180,4,4,4,4,3,4,3,0
0,0,275,4,4,3,4,3,4,3,0
0,1,250,4,3,2,4,3,3,3,0
0,1,178,3,3,2,3,2,3,4,0
0,1,200,2,3,3,3,3,2,2,0
1,1,300,5,4,5,4,4,4,4,0
0,0,280,4,4,4,4,4,4,5,0
0,0,200,1,2,3,2,2,3,1,0
0,0,167,3,4,5,3,3,3,2,1
0,0,220,4,4,4,4,3,4,4,0
0,1,235,4,5,5,5,3,4,5,0
0,0,180,4,4,3,3,4,3,4,0
0,0,225,4,4,3,4,3,3,4,0
1,1,308,5,5,4,5,5,3,2,1
0,0,400,5,5,5,5,3,5,1,0
0,0,210,4,4,3,3,3,4,2,0
0,0,220,3,4,4,4,3,3,4,0
1,1,200,3,3,3,4,3,2,1,0
0,0,240,4,3,3,3,4,4,1,0
0,0,180,4,4,4,4,4,4,4,0
1,0,200,4,5,5,3,3,4,4,0
1,1,316,4,4,2,4,3,3,3,0
1,1,270,3,2,1,2,3,3,1,1
0,0,450,3,4,3,5,3,5,2,0
0,0,200,4,5,5,5,4,4,3,0
1,0,250,5,4,2,3,3,3,4,0
0,1,250,5,4,4,4,5,4,2,0
0,0,372,4,4,4,4,3,4,2,0
0,0,200,4,4,5,5,3,4,5,0
0,0,341,5,4,4,5,4,4,4,0
1,1,230,2,5,5,5,4,4,5,1
0,1,250,4,5,5,4,4,4,5,0
0,0,220,5,5,5,3,2,2,4,0
0,0,250,3,3,3,3,3,4,3,0
0,0,300,4,4,5,4,4,4,4,0
0,0,200,1,3,5,1,1,2,1,1
0,0,260,5,4,4,3,3,4,5,0
0,0,180,5,4,4,2,1,4,4,0
1,1,230,2,4,4,5,3,4,4,1
0,0,350,3,3,3,3,3,3,3,1
1,0,350,2,2,2,2,2,2,3,0
0,0,360,4,4,4,4,2,4,5,0
1,0,320,5,5,4,4,4,5,3,0
1,0,291,4,4,4,3,3,4,5,0
0,0,180,3,4,4,4,2,4,3,1
0,0,160,3,5,5,5,4,5,2,0
1,0,233,3,3,4,4,3,4,4,0
1,0,230,5,4,5,4,5,4,2,1
0,0,220,2,3,4,4,2,3,4,0
1,1,180,3,2,4,3,3,3,3,1
1,0,200,5,5,5,4,3,2,1,0
0,1,180,5,4,3,5,3,3,3,0
0,0,175,2,4,2,2,3,3,1,0
1,0,180,3,3,3,3,3,3,4,0
0,0,160,3,5,5,5,5,5,1,0
1,0,160,4,5,4,5,4,3,2,0
1,0,185,5,2,5,1,3,3,2,0
0,0,310,3,3,3,4,2,4,5,0
1,0,200,3,3,3,4,3,4,3,0
1,0,200,4,3,5,4,4,4,4,0
1,0,180,3,4,2,4,4,3,3,0
1,0,260,3,2,4,2,2,3,3,1
1,0,200,2,4,4,2,3,4,1,1
1,0,200,1,4,5,4,3,5,2,1
1,1,240,4,3,5,2,3,3,4,1
0,0,450,4,5,5,5,4,5,3,0
0,0,200,4,4,4,4,4,4,4,0
0,0,375,4,4,3,4,3,4,4,0
1,0,225,4,3,3,3,3,3,3,1
0,0,160,3,5,4,5,4,5,5,0
1,0,250,3,4,3,5,4,3,2,0
0,1,265,5,4,5,4,4,3,4,0
0,0,180,3,4,3,5,4,4,4,0
0,0,250,5,4,5,5,3,4,4,0
0,0,170,3,5,3,5,3,4,4,0
0,0,180,4,4,5,3,3,3,5,1
0,0,250,4,4,3,4,4,4,3,0
0,0,180,3,3,4,2,2,2,4,1
1,0,180,5,5,5,5,4,4,5,0
0,0,300,4,4,4,4,4,4,4,0
0,1,280,4,4,4,4,4,4,4,0
0,1,330,4,3,4,3,3,4,1,0
1,0,210,4,3,4,3,3,3,2,0
1,0,200,5,4,4,3,4,5,5,0
0,0,190,4,5,5,4,2,4,5,1
0,0,270,4,4,4,4,4,4,4,0
1,0,260,4,4,4,4,3,4,4,0
0,0,300,3,3,4,3,2,4,3,0
1,0,200,3,4,3,4,3,4,3,0
0,1,300,5,5,5,4,5,3,3,1
0,0,230,5,5,5,5,5,5,4,0
1,0,230,4,4,4,3,3,3,3,1
0,1,320,4,3,3,3,4,3,1,0
0,1,190,4,4,4,4,4,4,5,0
1,0,220,2,2,4,1,1,2,3,1
0,0,291,4,4,4,4,4,4,2,0
0,0,300,5,5,5,5,5,5,5,0
1,0,180,4,4,4,4,3,4,5,0
0,0,300,4,4,4,4,3,3,3,0
